Latitudine,Longitudine,Tipologia,Nome
40.4359439,-3.7038479,Supermarket,Villa de Madrid
40.4233587,-3.707575,Supermarket,Dia
40.432145,-3.6546658,Supermarket,Herbashop
40.3820528,-3.7483638,Supermarket,Dia Market
40.4617099,-3.4612062,Supermarket,Londres
40.3950479,-3.721462,Supermarket,Mercadona
40.4631609,-3.6944495,Supermarket,Autoservicio Gama
40.4398831,-3.7065665,Supermarket,La Despensa
40.4605261,-3.6770792,Supermarket,La Plaza de DIA
40.4641983,-3.6336475,Supermarket,Dia
40.4257351,-3.6639442,Supermarket,Dia
40.4263412,-3.664983,Supermarket,La Sirena
40.4258716,-3.6675814,Supermarket,Simply Market
40.406441,-3.6727811,Supermarket,La Despensa
40.4186109,-3.7082714,Supermarket,Dia
40.4077181,-3.6507741,Supermarket,Mercadona
40.431702,-3.649273,Supermarket,Dulce Impresión Tienda
40.4640867,-3.6965164,Supermarket,Mercadona
40.4750898,-3.6750443,Supermarket,Covirán
40.4167427,-3.7107054,Supermarket,Dia
40.4281102,-3.6986375,Supermarket,Dia Market
40.41579,-3.709689,Supermarket,Covirán
40.4957309,-3.6910337,Supermarket,Unide
40.5234564,-3.8841092,Supermarket,Carrefour
40.4370477,-3.7113872,Supermarket,Hiber
40.3131802,-3.7276533,Supermarket,Hiper Usera
40.4125391,-3.702931,Supermarket,Ya
40.3947573,-3.6626939,Supermarket,Sqrups!
40.4388646,-3.713725,Supermarket,Supercor
40.4352887,-3.6919654,Supermarket,Mercadona
40.4340172,-3.6944901,Supermarket,Dia
40.4382874,-3.6995791,Supermarket,Open 25
40.3828709,-3.7105837,Supermarket,Hiper
40.4351286,-3.7005504,Supermarket,Hiber
40.4348782,-3.7055802,Supermarket,La Sirena
40.4560144,-3.6773103,Supermarket,Carrefour
40.4574724,-3.677835,Supermarket,La Sirena
40.441042,-3.6784438,Supermarket,Carrefour Market
40.4821286,-3.7143898,Supermarket,Supersol
40.4389929,-3.6991966,Supermarket,Ahorramás
40.4875232,-3.6561746,Supermarket,Casa Elías
40.4453007,-3.699261,Supermarket,La Plaza de DIA
40.4111502,-3.6472363,Supermarket,Frutas Pedro
40.378957,-3.7791262,Supermarket,Simply Market
40.3552234,-3.5419513,Supermarket,Mercadona
40.3544995,-3.51832,Supermarket,Mercadona
40.3589813,-3.7799657,Supermarket,Dia
40.4380066,-3.6565404,Supermarket,Supermercado Amana
40.4383084,-3.6536155,Supermarket,Ahorramás
40.4338736,-3.6942686,Supermarket,Carrefour Express
40.4440885,-3.675291,Supermarket,Lidl
40.4037618,-3.6073918,Supermarket,Dia
40.4329318,-3.6554204,Supermarket,Hiper Usera
40.3847706,-3.7062231,Supermarket,Ahorramás
40.4476284,-3.6971261,Supermarket,Froiz
40.4379713,-3.6511276,Supermarket,Covirán
40.4319875,-3.7231268,Supermarket,Trady's
40.4315916,-3.7227389,Supermarket,Udaco
40.446936,-3.8003318,Supermarket,Ahorramás
40.4332535,-3.6441342,Supermarket,Bodega latina
40.4496839,-3.7014789,Supermarket,Dia Market
40.4464243,-3.6519114,Supermarket,Express
40.4271953,-3.7181742,Supermarket,Casa Elías
40.3922912,-3.7414783,Supermarket,Lidl
40.476852,-3.6449153,Supermarket,Supersol
40.4452611,-3.8088853,Supermarket,Dia
40.4066719,-3.7246693,Supermarket,La Plaza
40.395196,-3.9918272,Supermarket,Aldi
40.3951838,-3.9918372,Supermarket,Aldi
40.3996538,-3.7207578,Supermarket,Ahorramás
40.3438855,-3.7801164,Supermarket,Covirán
40.4412352,-3.7836506,Supermarket,Sánchez Romero
40.447326,-3.8018081,Supermarket,La Despensa express
40.3463871,-3.7103492,Supermarket,La Jaula
40.4049076,-3.6954078,Supermarket,Dia
40.4363269,-3.6850158,Supermarket,Dia
40.4464045,-3.8021202,Supermarket,Dia
40.4622052,-3.8081479,Supermarket,Hipercor
40.4372164,-3.8179357,Supermarket,Otoño
40.436265,-3.8132461,Supermarket,La Despensa
40.4753014,-3.7173136,Supermarket,Congelados La Sirena
40.4198577,-3.7979731,Supermarket,La Plaza de DIA
40.4549447,-3.6520471,Supermarket,Mercadona
40.389118,-3.7614818,Supermarket,Ahorramás
40.4219968,-3.699778,Supermarket,Oh! My Bio
40.4333428,-3.6703687,Supermarket,BM
40.4483509,-3.7013103,Supermarket,Dia
40.428043,-3.5346013,Supermarket,Covirán
40.5036597,-3.669852,Supermarket,Supercor
40.4770529,-3.6991973,Supermarket,Dia
40.4715562,-3.7113014,Supermarket,Lidl
40.3562473,-3.831672,Supermarket,Soria Natural
40.3960865,-3.7747381,Supermarket,Supermercados Colonia Jardín
40.448037,-3.7847348,Supermarket,Super Aravaca
40.4841528,-3.702456,Supermarket,Dia
40.3875762,-3.6646475,Supermarket,Mercadona Cines París
40.4215154,-3.6786722,Supermarket,Bio C' Bon
40.4417797,-3.8445748,Supermarket,Mercadona
40.4537169,-3.870799,Supermarket,Labrandero
40.3971954,-3.6945541,Supermarket,Condis
40.4751677,-3.6507679,Supermarket,Aldi
40.5967121,-3.5055273,Supermarket,Carrefour Market
40.3532202,-3.692282,Supermarket,Dia Market
40.4654131,-3.5930336,Supermarket,Mercadona
40.4606294,-3.6317402,Supermarket,Ahorramás
40.5992005,-3.7097852,Supermarket,Carrefour
40.4932719,-3.7080438,Supermarket,Sánchez Romero
40.4595111,-3.6724848,Supermarket,Mercadona
40.3917586,-3.7414048,Supermarket,Mercadona
40.4217756,-3.6972977,Supermarket,Veritas
40.4239428,-3.6780412,Supermarket,Alcampo
40.4187835,-3.7093622,Supermarket,Dia
40.4103114,-3.8799281,Supermarket,Chensi Hiperhogar
40.4634228,-3.6468619,Supermarket,Unide
40.4739499,-3.642865,Supermarket,Ahorra Mas
40.4445038,-3.610866,Supermarket,Dia
40.4460443,-3.6091076,Supermarket,La Plaza de DIA
40.3794697,-3.792387,Supermarket,La Despensa
40.3663332,-3.6864027,Supermarket,Dia
40.4260424,-3.5453358,Supermarket,Dia
40.4339729,-3.6461585,Supermarket,Primaprix
40.4306624,-3.6652052,Supermarket,Mercadona
40.3488857,-3.7068062,Supermarket,Hiper Villaverde
40.4306969,-3.7056095,Supermarket,Market & Go
40.383778,-3.7306068,Supermarket,Ahorramás
40.3841773,-3.7290467,Supermarket,Mercadona
40.4111485,-3.7196174,Supermarket,Dia
40.4119737,-3.7193644,Supermarket,Eroski City
40.335016,-3.8608606,Supermarket,Ahorramás
40.3457921,-3.7069426,Supermarket,Dia
40.4366066,-3.6621471,Supermarket,Carrefour
40.4322049,-3.6740912,Supermarket,Alcampo
40.3235492,-3.6551048,Supermarket,Covirán
40.4693204,-3.640424,Supermarket,Carrefour
40.4692855,-3.8537883,Supermarket,Supercor
40.3989362,-3.6433303,Supermarket,Dia
40.4079837,-3.6788431,Supermarket,Coma
40.4034583,-3.6765187,Supermarket,Clarel
40.4052022,-3.6805533,Supermarket,Dia
40.4068704,-3.6789678,Supermarket,La Sirena
40.426652,-3.6758253,Supermarket,Carrefour Market
40.3954606,-3.6943791,Supermarket,La Sirena
40.4920159,-3.8732184,Supermarket,La Sirena
40.4920723,-3.8733191,Supermarket,Dia
40.4893823,-3.8763957,Supermarket,Alcampo
40.3517929,-3.8334012,Supermarket,Covirán
40.4427509,-3.713421,Supermarket,Supersol
40.4788226,-3.6708926,Supermarket,Dia
40.470963,-3.686612,Supermarket,Mercadona
40.4219359,-3.6087903,Supermarket,Dia Fresh
40.4057994,-3.723315,Supermarket,Alimentacion
40.4310364,-3.7187621,Supermarket,Dia
40.4116,-3.7210738,Supermarket,Bazar Chino
40.4119484,-3.7210458,Supermarket,El Mercadito
40.4612867,-3.6982727,Supermarket,PrimaPrix
40.3571779,-3.907476,Supermarket,Condis
40.3812627,-3.6637452,Supermarket,Carrefour
40.3280866,-3.7648768,Supermarket,PrimaPriX
40.3292242,-3.7275278,Supermarket,Hipercor
40.4366722,-3.8163654,Supermarket,trady's
40.3424072,-3.5221533,Supermarket,Ahorramás
40.3951407,-3.6963505,Supermarket,La Plaza de DIA
40.5672099,-3.5025027,Supermarket,Suma
40.5684904,-3.5042168,Supermarket,La Alacena
40.3551265,-3.5316282,Supermarket,Las Dalias
40.3550816,-3.53125,Supermarket,Opencor
40.3557917,-3.547458,Supermarket,Alcampo
40.3324242,-3.7547716,Supermarket,Condis
40.3494898,-3.5284696,Supermarket,Hiber
40.3354983,-3.7496761,Supermarket,Ahorramás
40.3341687,-3.7434795,Supermarket,Ahorramás
40.4715816,-3.697088,Supermarket,Ahorramás
40.4589356,-3.7112586,Supermarket,La Plaza de DIA
40.4578844,-3.7109715,Supermarket,Dia
40.4391923,-3.7100603,Supermarket,Supersol
40.3862214,-3.6494835,Supermarket,Ahorramás
40.4065669,-3.8781381,Supermarket,La Candela
40.4415398,-3.6713326,Supermarket,Hiber
40.4105431,-3.7312891,Supermarket,Eroski City
40.3327511,-3.7511731,Supermarket,Dia
40.3293215,-3.7532678,Supermarket,Dia
40.5519429,-3.6306755,Supermarket,Dia Market
40.4514981,-3.6820516,Supermarket,Supercor
40.4440811,-3.4723188,Supermarket,Udaco
40.4992675,-3.67408,Supermarket,Ecomax
40.3841664,-3.6417632,Supermarket,Galería de alimentación Fuengirola
40.3839896,-3.6426564,Supermarket,Dia
40.4007123,-3.6658945,Supermarket,Dia Market
40.395249,-3.6611249,Supermarket,Ahorramás
40.3965126,-3.6660688,Supermarket,Supersol
40.4100679,-3.7970669,Supermarket,Condis
40.4308622,-3.6180111,Supermarket,Plaza
40.4263983,-3.6286429,Supermarket,Hiber
40.4281916,-3.6254555,Supermarket,Dia
40.3161437,-3.7214792,Supermarket,Ahorramás
40.4841728,-3.8679422,Supermarket,Supercor
40.3258409,-3.8661382,Supermarket,Ahorramás
40.3267485,-3.8617317,Supermarket,Dia
40.3153952,-3.8689618,Supermarket,Lidl
40.4653287,-3.699635,Supermarket,Dia Market
40.4699638,-3.7024907,Supermarket,La Plaza de DIA
40.378698,-3.7486522,Supermarket,Alcampo
40.4162686,-3.7021962,Supermarket,Biocentro La Canela
40.3560423,-3.902605,Supermarket,BM
40.3344103,-3.7716322,Supermarket,El Santo Niño
40.3590796,-3.777405,Supermarket,Alcampo
40.3458888,-3.5217899,Supermarket,Intercor
40.3437837,-3.5248568,Supermarket,Besana
40.3445898,-3.8083318,Supermarket,Ahorramás
40.4384238,-3.6674315,Supermarket,Alcampo
40.4614899,-3.6937827,Supermarket,Alcampo
40.4375798,-3.6195886,Supermarket,Casa Elías
40.407696,-3.7037927,Supermarket,Supercoop
40.4865242,-3.7254544,Supermarket,La Plaza de DIA
40.4126634,-3.7049309,Supermarket,Carrefour Market
40.3907602,-3.7018796,Supermarket,Alcampo City
40.390022,-3.7005328,Supermarket,Mercadona
40.3966411,-3.4904821,Supermarket,Covirán
40.4753135,-3.7392327,Supermarket,Sánchez Romero
40.4144974,-3.6943695,Supermarket,Vicens - Turrones artesanos
40.4495612,-3.8814668,Supermarket,Sánchez Romero
40.4472696,-3.802643,Supermarket,Un mundo a granel
40.39199,-3.6558086,Supermarket,Mercadona
40.4572884,-3.6913828,Supermarket,Mercadona
40.4648162,-3.7254804,Supermarket,Covirán
40.3562051,-3.6969074,Supermarket,Mercadito
40.4274152,-3.6728208,Supermarket,Mercadona
40.4232491,-3.6695642,Supermarket,ALDI
40.4433011,-3.6687652,Supermarket,Dia
40.445508,-3.6676346,Supermarket,ALDI
40.4380212,-3.6844877,Supermarket,Supercor
40.4009181,-3.7545977,Supermarket,Proxim
40.3780002,-3.6669862,Supermarket,Ahorramás
40.4075306,-3.6970423,Supermarket,Asalto de mata
40.3800897,-3.6192376,Supermarket,Dia Market
40.3806699,-3.6176792,Supermarket,Covirán
40.3816759,-3.6604209,Supermarket,Lidl
40.3837853,-3.667343,Supermarket,Ahorramás
40.6217419,-3.9071867,Supermarket,Autoservicio Gervasio García
40.6219851,-3.9054087,Supermarket,Gigante
40.6142287,-3.7069358,Supermarket,Lidl
40.6133636,-3.704791,Supermarket,Hiber
40.4630031,-3.675144,Supermarket,Alcampo
40.3740293,-3.4857532,Supermarket,Ahorramás
40.5047934,-3.5292481,Supermarket,Condis
40.5052884,-3.5317714,Supermarket,Alimentacion Pozas
40.4099049,-3.6967171,Supermarket,Dia Market
40.4250863,-3.7023642,Supermarket,Carrefour Express
40.4915828,-3.6068406,Supermarket,Ahorramás
40.4183032,-3.664095,Supermarket,Supercor Express
40.4175677,-3.6644042,Supermarket,La Plaza de DIA
40.4653325,-3.6955813,Supermarket,Dia
40.4698066,-3.6902648,Supermarket,Dia
40.4560571,-3.8611307,Supermarket,Sánchez Romero
40.4339881,-3.6076434,Supermarket,Supersol
40.4046932,-3.6720396,Supermarket,La Sirena
40.4338897,-3.6816628,Supermarket,frutos secos
40.4242378,-3.6578471,Supermarket,Alcampo
40.5043853,-3.7003719,Supermarket,Supercor
40.4574286,-3.6942825,Supermarket,Carrefour Market
40.4347007,-3.6816012,Supermarket,Supersol
40.4610572,-3.6987674,Supermarket,Lidl
40.4489974,-3.7038703,Supermarket,Lidl
40.4507346,-3.6553933,Supermarket,Soria
40.4710119,-3.69829,Supermarket,La Osa
40.4533511,-3.7068157,Supermarket,Dia
40.4459008,-3.6745323,Supermarket,Dia Market
40.4404677,-3.6785657,Supermarket,Carrefour Market
40.404434,-3.6956506,Supermarket,Mi Alcampo
40.4259866,-3.682557,Supermarket,Casabase
40.4203957,-3.6785249,Supermarket,Casabase
40.5971487,-3.5082818,Supermarket,ALDI
40.4049533,-3.7121205,Supermarket,BonÀrea
40.4031046,-3.7388162,Supermarket,Supermercado Gon Market
40.4037769,-3.738805,Supermarket,Supermercado Gon Mar
40.5525118,-3.8958187,Supermarket,Gama
40.430486,-3.7131375,Supermarket,Carrefour Market
40.5973119,-3.5072974,Supermarket,Ahorramás
40.4107306,-3.6955084,Supermarket,Mi Alcampo
40.4501553,-3.6505602,Supermarket,Sánchez Romero
40.4518221,-3.7038943,Supermarket,Dia
40.3746783,-3.7507764,Supermarket,La Plaza de DIA
40.3739108,-3.7509556,Supermarket,Unide Market
40.3745984,-3.7536957,Supermarket,Unide Market
40.4211221,-3.7098455,Supermarket,Hualian Market
40.4207915,-3.7095018,Supermarket,Supermercado Santo Domingo
40.4150684,-3.6969571,Supermarket,Udaco
40.4224976,-3.6245596,Supermarket,Dia
40.3792397,-3.6245163,Supermarket,trady's
40.3987098,-3.6994736,Supermarket,Supercor Express
40.3864045,-3.6501123,Supermarket,Alcampo
40.32943,-3.8656052,Supermarket,Dia
40.4711961,-3.441203,Supermarket,Lidl
40.4609204,-3.4836668,Supermarket,Covirán
40.551175,-3.8947951,Supermarket,Abarrotes
40.4211157,-3.7179535,Supermarket,Día
40.4342074,-3.6982223,Supermarket,Casa Elías
40.4009087,-3.652967,Supermarket,Dia
40.4322021,-3.697866,Supermarket,Alcampo
40.3863761,-3.7352796,Supermarket,Mercadona
40.3868861,-3.7339471,Supermarket,Hiper Usera
40.4559772,-3.7021004,Supermarket,Aldi
40.4587874,-3.7006319,Supermarket,Mi Alcampo
40.458412,-3.7068611,Supermarket,Dia
40.4616778,-3.6999757,Supermarket,Mi Alcampo
40.4167748,-3.6691074,Supermarket,Carrefour Express
40.3789907,-3.752948,Supermarket,Udaco
40.3944943,-3.6838471,Supermarket,Covirán
40.4594716,-3.7024629,Supermarket,La Plaza de Dia
40.3752637,-3.5333456,Supermarket,Plaza
40.5237081,-3.6566066,Supermarket,Mercadona
40.4053139,-3.6747807,Supermarket,La semilla
40.3890547,-3.7418814,Supermarket,Carrefour
40.4049705,-3.7219616,Supermarket,Unide
40.3914762,-3.7544828,Supermarket,Carrefour Express
40.3953253,-3.7662115,Supermarket,Congelados Sirena
40.4224011,-3.721386,Supermarket,Supermercado Oriental
40.472359,-3.8755385,Supermarket,Alimentación
40.47304,-3.8754948,Supermarket,Alimentación La Amistad
40.4730857,-3.8754891,Supermarket,Supermercados Dia
40.4727743,-3.8763565,Supermarket,La tienda de Julio
40.3929728,-3.7542383,Supermarket,Dia
40.3626858,-3.5953007,Supermarket,Ahorramás
40.4905248,-3.608062,Supermarket,Supercor
40.4700748,-3.8760529,Supermarket,Ahorramás
40.3920941,-3.7094997,Supermarket,Carrefour Market
40.4472953,-3.7034943,Supermarket,Aldi
40.4092733,-3.6702469,Supermarket,Carrefour Express
40.4937446,-3.6873822,Supermarket,Dia
40.3794419,-3.7707745,Supermarket,Dia
40.4159371,-3.7022345,Supermarket,Bazar
40.45893,-3.7831129,Supermarket,La Nueva
40.4587193,-3.7830013,Supermarket,La Nueva
40.4622382,-3.4807065,Supermarket,Super Barrio
40.460922,-3.4808442,Supermarket,Unide Supermercados
40.4600207,-3.4792128,Supermarket,Covirán
40.4685882,-3.6364048,Ospedale,Centro de especialidades Emigrantes
40.4645362,-3.4728958,Ospedale,Centro de Especialidades
40.3480977,-3.8290251,Ospedale,Centro de Salud Doctor Trueta
40.3224865,-3.7160926,Ospedale,Centro de Salud Getafe Norte
40.3687011,-3.4839964,Ospedale,Atención médica
40.4681204,-3.7267737,Ospedale,Gerencia SERMAS
40.4648143,-3.4727526,Ospedale,Urgencias
40.4592666,-3.6689294,Ospedale,Centro médico Costa Rica
40.4437878,-3.7229335,Ospedale,Instituto Anatómico Forense
40.4234652,-3.6271467,Ospedale,Centro de Especialidades González Bueno
40.4325782,-3.7086334,Ospedale,Clínica del Dolor de Madrid
40.3194528,-3.7691763,Ospedale,Urgencias (Trauma) Severo Ochoa
40.3196696,-3.7702062,Ospedale,Urgencias (Infantil) Severo Ochoa
40.4320277,-3.7180067,Ospedale,Clínica del Pie Argüelles
40.424623,-3.6739591,Ospedale,Clínica Madrid Vascular
40.4238144,-3.6750467,Ospedale,Clínica Madrid Vascular
40.4622031,-3.6291778,Ospedale,Cruz Roja Ofic. Territorial Hortaleza-Madrid
40.4929426,-3.6669901,Ospedale,Hospital Universitario La Moraleja - Ala de Austria
40.50153,-3.6821696,Treno,Fuencarral
40.4424951,-3.4787736,Treno,Mercancías
40.3185283,-3.7096898,Treno,El Casar
40.4098546,-3.6500932,Metro,Vinateros
40.2281693,-3.7615285,Tram,Parque Parla Este
40.2234556,-3.7606985,Tram,Avenida Sistema Solar
40.2375944,-3.7705899,Tram,Iglesia Centro
40.2311714,-3.7651038,Tram,Isabel II
40.2314646,-3.7699482,Tram,Reyes Católicos
40.352592,-3.6839811,Treno,Villaverde Bajo
40.3814589,-3.7803772,Treno,Las Águilas
40.3499431,-3.8319854,Metro,Alcorcón Central
40.5466143,-3.6350138,Treno,Alcobendas - San Sebastián de los Reyes
40.3790211,-3.6987395,Treno,Doce de Octubre
40.4052253,-3.7029281,Treno,Embajadores
40.3835465,-3.7686258,Treno,Fanjul
40.3992501,-3.7446072,Treno,Laguna
40.3503366,-3.7050198,Treno,Puente Alcocer
40.3458587,-3.8490659,Metro,Parque Oeste
40.4458416,-3.6916991,Metro,Nuevos Ministerios
40.4224959,-3.6917042,Treno,Recoletos
40.4608552,-3.6982259,Metro,Tetuán
40.4662822,-3.6896636,Metro,Plaza de Castilla
40.4739432,-3.682648,Metro,Chamartín
40.4769812,-3.676614,Metro,Bambú
40.4800504,-3.6670518,Metro,Pinar de Chamartín
40.3599901,-3.5921171,Metro,Valdecarros
40.3635039,-3.5991634,Metro,Las Suertes
40.3721977,-3.6187268,Metro,Congosto
40.379394,-3.6212983,Metro,Villa de Vallecas
40.38193,-3.6246083,Metro,Sierra de Guadalupe
40.387548,-3.6400068,Metro,Miguel Hernández
40.3900497,-3.6458127,Metro,Alto del Arenal
40.3916235,-3.653876,Metro,Buenos Aires
40.3930132,-3.659194,Metro,Portazgo
40.395963,-3.6647621,Metro,Nueva Numancia
40.3980926,-3.6689662,Metro,Puente de Vallecas
40.4069749,-3.6886008,Metro,Atocha
40.4088389,-3.6914748,Metro,Estación del Arte
40.412291,-3.699089,Metro,Antón Martín
40.4123621,-3.7045206,Metro,Tirso de Molina
40.4199123,-3.7016189,Metro,Gran Vía
40.4262415,-3.7010942,Metro,Tribunal
40.4352634,-3.6990132,Metro,Iglesia
40.4415935,-3.7015924,Metro,Ríos Rosas
40.4500867,-3.7035098,Metro,Alvarado
40.416938,-3.7033901,Metro,Sol
40.4645262,-3.694999,Metro,Valdeacederas
40.4545136,-3.7027568,Metro,Estrecho
40.4571156,-3.6769611,Metro,Colombia
40.4678284,-3.6486781,Metro,Pinar del Rey
40.4698205,-3.6385808,Metro,Mar de Cristal
40.464,-3.6163088,Metro,Feria de Madrid
40.4679143,-3.5717593,Metro,Aeropuerto T1-T2-T3
40.4758121,-3.5826207,Metro,Barajas
40.4925028,-3.5925602,Metro,Aeropuerto T4
40.4766992,-3.662679,Metro,Manoteras
40.4747276,-3.652125,Metro,Hortaleza
40.4771257,-3.6456986,Metro,Parque de Santa María
40.4745618,-3.6396107,Metro,San Lorenzo
40.4637721,-3.6354426,Metro,Canillas
40.4592436,-3.6455644,Metro,Esperanza
40.455936,-3.6561772,Metro,Arturo Soria
40.4534311,-3.6615049,Metro,Avenida de la Paz
40.4482221,-3.6678923,Metro,Alfonso XIII
40.4437817,-3.6750252,Metro,Prosperidad
40.434474,-3.6747205,Metro,Diego de León
40.4293973,-3.6753988,Metro,Lista
40.4246991,-3.6762001,Metro,Goya
40.4251769,-3.682539,Metro,Velázquez
40.4253869,-3.6869007,Metro,Serrano
40.4258007,-3.6920413,Metro,Colón
40.4274063,-3.695983,Metro,Alonso Martínez
40.4297715,-3.705761,Metro,San Bernardo
40.4307266,-3.7161715,Metro,Argüelles
40.4376477,-3.6772962,Metro,Avenida de América
40.4034858,-3.7609309,Metro,Casa de Campo
40.3946832,-3.7682788,Metro,Campamento
40.3907261,-3.765486,Metro,Empalme
40.3844157,-3.7510629,Metro,Eugenia de Montijo
40.3878172,-3.7449835,Metro,Carabanchel
40.3887883,-3.7400441,Metro,Vista Alegre
40.3886401,-3.7317242,Metro,Oporto
40.3925341,-3.7253613,Metro,Urgel
40.3974458,-3.7164041,Metro,Marqués de Vadillo
40.4020429,-3.7119409,Metro,Pirámides
40.4040749,-3.7059572,Metro,Acacias
40.4070507,-3.7110664,Metro,Puerta de Toledo
40.4112911,-3.7083094,Metro,La Latina
40.4179827,-3.7094148,Metro,Ópera
40.4202937,-3.7059121,Metro,Callao
40.4226703,-3.6976743,Metro,Chueca
40.4330422,-3.6896897,Metro,Rubén Darío
40.4326416,-3.6795551,Metro,Núñez de Balboa
40.4310642,-3.6635419,Metro,Ventas
40.4319699,-3.6561907,Metro,El Carmen
40.4331142,-3.6481458,Metro,Quintana
40.4350329,-3.644171,Metro,Pueblo Nuevo
40.4379315,-3.6377404,Metro,Ciudad Lineal
40.4408788,-3.6270164,Metro,Suanzes
40.443618,-3.6171219,Metro,Torre Arias
40.4491131,-3.6085862,Metro,Canillejas
40.4533798,-3.5941978,Metro,El Capricho
40.4575814,-3.5879745,Metro,Alameda de Osuna
40.4350196,-3.719236,Metro,Moncloa
40.4267613,-3.7132931,Metro,Ventura Rodríguez
40.423449,-3.7108809,Metro,Plaza de España
40.4084633,-3.7007946,Metro,Lavapiés
40.4048124,-3.7022732,Metro,Embajadores
40.4030849,-3.6947843,Metro,Palos de la Frontera
40.3993312,-3.6941225,Metro,Delicias
40.3914432,-3.6949558,Metro,Legazpi
40.3841135,-3.696447,Metro,Almendrales
40.37546,-3.6959057,Metro,Hospital 12 de Octubre
40.369987,-3.6943864,Metro,San Fermín-Orcasur
40.3601741,-3.69343,Metro,Ciudad de los Ángeles
40.351034,-3.6926258,Metro,Villaverde Bajo - Cruce
40.3416121,-3.6934141,Metro,San Cristóbal
40.4467812,-3.7039643,Metro,Cuatro Caminos
40.4386349,-3.704264,Metro,Canal
40.4331809,-3.7044934,Metro,Quevedo
40.4247733,-3.7073851,Metro,Noviciado
40.4212016,-3.7080846,Metro,Santo Domingo
40.4177659,-3.6999453,Metro,Sevilla
40.4190548,-3.6949256,Metro,Banco de España
40.4204626,-3.6864269,Metro,Retiro
40.4226491,-3.6803686,Metro,Príncipe de Vergara
40.4281432,-3.6687107,Metro,Manuel Becerra
40.4231715,-3.6382552,Metro,La Almudena
40.4182411,-3.6237899,Metro,Alsacia
40.422449,-3.6122237,Metro,Avenida de Guadalajara
40.4269992,-3.6494651,Metro,La Elipa
40.417612,-3.5345145,Metro,Hospital del Henares
40.4179009,-3.5269935,Metro,Henares
40.4238574,-3.524648,Metro,Jarama
40.4248058,-3.5353392,Metro,San Fernando
40.4251447,-3.5479154,Metro,La Rambla
40.42389,-3.5619883,Metro,Coslada Central
40.4225597,-3.5691552,Metro,Barrio del Puerto
40.4337998,-3.600962,Metro,Estadio Metropolitano
40.4325722,-3.6078503,Metro,Las Musas
40.4275001,-3.615954,Metro,San Blas
40.4275549,-3.6229906,Metro,Simancas
40.4286476,-3.6328626,Metro,García Noblejas
40.4303119,-3.6404493,Metro,Ascao
40.4392288,-3.6518501,Metro,Barrio de la Concepción
40.4393064,-3.6629009,Metro,Parque de las Avenidas
40.4393948,-3.6719112,Metro,Cartagena
40.4379941,-3.6912127,Metro,Gregorio Marañón
40.4384455,-3.6992576,Metro,Alonso Cano
40.4390433,-3.7139784,Metro,Islas Filipinas
40.4462739,-3.7131693,Metro,Guzmán el Bueno
40.4566118,-3.7121114,Metro,Francos Rodríguez
40.4649188,-3.7165189,Metro,Valdezarza
40.4701887,-3.7178808,Metro,Antonio Machado
40.4759519,-3.7160518,Metro,Peñagrande
40.4800441,-3.7183065,Metro,Avenida de la Ilustración
40.4851113,-3.7231023,Metro,Lacoma
40.4209619,-3.7193334,Metro,Príncipe Pío
40.3410325,-3.7117691,Metro,Villaverde Alto
40.3494977,-3.8207793,Metro,Parque Lisboa
40.3452072,-3.8120209,Metro,Puerta del Sur
40.3367045,-3.7767659,Metro,San Nicasio
40.3280922,-3.7723562,Metro,Leganés Central
40.3217764,-3.7678287,Metro,Hospital Severo Ochoa
40.3266496,-3.7594823,Metro,Casa del Reloj
40.3346303,-3.752386,Metro,Julián Besteiro
40.329394,-3.729993,Metro,El Bercial
40.3241766,-3.7183219,Metro,Los Espartales
40.3183334,-3.7102212,Metro,El Casar
40.3126615,-3.7216647,Metro,Juan de la Cierva
40.3099608,-3.7340092,Metro,Getafe Centro
40.3001349,-3.7370513,Metro,Alonso de Mendoza
40.2926727,-3.7462326,Metro,Conservatorio
40.2886337,-3.7567259,Metro,Arroyo Culebro
40.2866605,-3.7871681,Metro,Parque de los Estados
40.2822879,-3.7982754,Metro,Fuenlabrada Central
40.2852204,-3.8074481,Metro,Parque Europa
40.2858456,-3.815823,Metro,Hospital de Fuenlabrada
40.296741,-3.8367671,Metro,Loranca
40.308995,-3.8635764,Metro,Manuela Malasaña
40.3163098,-3.8744217,Metro,Hospital de Móstoles
40.3221545,-3.8643739,Metro,Pradillo
40.3290012,-3.8634972,Metro,Móstoles Central
40.3348569,-3.8721732,Metro,Universidad Rey Juan Carlos
40.3992937,-3.744626,Metro,Laguna
40.4048009,-3.7452693,Metro,Lucero
40.4099947,-3.7384073,Metro,Alto de Extremadura
40.4138284,-3.7271312,Metro,Puerta del Ángel
40.443792,-3.726423,Metro,Ciudad Universitaria
40.446506,-3.7190437,Metro,Vicente Aleixandre
40.4443179,-3.6846392,Metro,República Argentina
40.422202,-3.6690629,Metro,O'Donnell
40.4143958,-3.6696729,Metro,Sainz de Baranda
40.395717,-3.6801095,Metro,Méndez Álvaro
40.3929633,-3.6884481,Metro,Arganzuela-Planetario
40.3880344,-3.7056039,Metro,Usera
40.3853557,-3.7178747,Metro,Plaza Elíptica
40.3869292,-3.7231777,Metro,Opañel
40.3929166,-3.7409821,Metro,Carpetana
40.3809981,-3.7279849,Metro,Abrantes
40.3761821,-3.7341933,Metro,Pan Bendito
