Latitudine,Longitudine,Tipologia,Nome
48.8734352,2.3329322,Supermarket,Galeries Lafayette
48.9361198,2.3438074,Supermarket,G20
48.8292064,2.3430415,Supermarket,Carrefour Drive Piéton
48.8580112,2.4074778,Supermarket,Kelbongoo Saint Blaise
48.8765564,2.3947164,Supermarket,Naturalia
48.8650721,2.3969892,Supermarket,Naturalia
48.8957627,2.3831016,Supermarket,Intermarché
48.8478974,2.3536076,Supermarket,Intermarché
48.8478561,2.3508558,Supermarket,Biocoop
48.846341,2.2152983,Supermarket,Biocoop
48.8475642,2.2144886,Supermarket,Carrefour City
48.849642,2.349687,Supermarket,J'm le Bio
48.8825065,2.3150546,Supermarket,Naturalia
48.9111488,2.2925744,Supermarket,Biocoop
48.8477814,2.2647309,Supermarket,Monoprix
48.8837394,2.3439114,Supermarket,G20
48.8527447,2.392924,Supermarket,La Vie Claire
48.8484809,2.4364786,Supermarket,Carrefour City
48.8577268,2.4095027,Supermarket,ALDI
48.8655544,2.37406,Supermarket,Naturalia
48.9012752,2.2438497,Supermarket,Biocoop
48.8474557,2.3946753,Supermarket,Rapid'Market
48.8797378,2.2751087,Supermarket,Diagonal
48.8575242,2.2776751,Supermarket,G20
48.866821,2.2848525,Supermarket,G20
48.8574536,2.3800878,Supermarket,Naturalia
48.8599011,2.4455389,Supermarket,La Caravane
48.8548942,2.3784131,Supermarket,Carrefour City
48.8850068,2.3337579,Supermarket,G20
48.8181881,2.3748584,Supermarket,Intermarché
48.8908425,2.4000713,Supermarket,G20
48.9229591,2.2570477,Supermarket,Bio C' Bon
48.8670973,2.2973533,Supermarket,Carrefour Market
48.856936,2.2777953,Supermarket,Carrefour City
48.8619124,2.3844367,Supermarket,Naturalia Vegan
48.8775209,2.2377824,Supermarket,myAuchan Puteaux
48.9087294,2.2864646,Supermarket,Carrefour Market
48.9218793,2.2996595,Supermarket,Franprix
48.8220815,2.3133705,Supermarket,Naturalia
48.8689278,2.3434885,Supermarket,Carrefour City
48.855722,2.3946685,Supermarket,Carrefour Market
48.9612019,2.2954502,Supermarket,DPS Market
48.8853629,2.3037906,Supermarket,Naturalia
48.8985367,2.289821,Supermarket,La Vie Claire
48.9497802,2.2581753,Supermarket,Supérette du Coin
48.9506731,2.2633799,Supermarket,Au Petit Market
48.8853802,2.4042064,Supermarket,Carrefour City
48.8642044,2.3663983,Supermarket,E. Leclerc relais - Oberkampf
48.8928787,2.3483229,Supermarket,Carrefour Market Paris Ornano
48.8441664,2.4174555,Supermarket,La Chinoise
48.8826103,2.2882824,Supermarket,Franprix
48.8612305,2.3512922,Supermarket,Monoprix
48.8901708,2.3584129,Supermarket,ab distribution
48.8345978,2.3188549,Supermarket,Carrefour city
48.8463982,2.4062613,Supermarket,E. Leclerc Relais Netter
48.8426012,2.3030456,Supermarket,Naturalia
48.8259778,2.2479913,Supermarket,Impérial Exo
48.9227802,2.2562507,Supermarket,Vansha
48.9153662,2.385546,Supermarket,Leader Price
48.8804104,2.1811222,Supermarket,La Vie Claire
48.897643,2.3085149,Supermarket,Intermarché
48.8836874,2.3288537,Supermarket,G20
48.8614391,2.342902,Supermarket,Panier Sympa
48.8705677,2.3885128,Supermarket,My Auchan
48.8688984,2.3478357,Supermarket,Les Saisonniers
48.8495263,2.3993857,Supermarket,Monoprix
48.8686935,2.4161245,Supermarket,Lidl
48.8433559,2.2208744,Supermarket,Craft Beers & Cie
48.8709608,2.3474864,Supermarket,maxi bazar paris
48.9263829,2.2826475,Supermarket,magasin africain
48.8977017,2.2923047,Supermarket,Carrefour
48.8667571,2.3837546,Supermarket,E. Leclerc Relais
48.8695896,2.3510072,Supermarket,Star Paris Super Marche
48.8216447,2.3539483,Supermarket,supérette
48.9337757,2.3289091,Supermarket,Proxy
48.8193325,2.3650284,Supermarket,MG Distribution
48.8873595,2.3254599,Supermarket,Biocoop
48.8773552,2.3425331,Supermarket,Biocoop
48.9013531,2.3346381,Supermarket,Monoprix
48.858441,2.4343584,Supermarket,Marché Azdal Oriental
48.8861892,2.3473877,Supermarket,XP 19
48.8639234,2.3784106,Supermarket,Lidl
48.8707575,2.4037872,Supermarket,Biocoop Gambetta
48.8341809,2.2962531,Supermarket,élan nature
48.8751685,2.3051746,Supermarket,Carrefour City
48.821863,2.3654685,Supermarket,Chen Market 中國紅超市
48.8184783,2.2861629,Supermarket,Carrefour City
48.8328898,2.370769,Supermarket,Le producteur local
48.9052185,2.3043801,Supermarket,Cocci Market
48.9104622,2.2350097,Supermarket,G20
48.8423352,2.3350025,Supermarket,Auchan
48.8903781,2.2820986,Supermarket,Supercash
48.8969116,2.3069244,Supermarket,Auchan
48.905096,2.4432541,Supermarket,Hal shop
48.8261946,2.3815034,Supermarket,Intermarché Paris Rive Gauche
48.9085855,2.4377199,Supermarket,Foodcenter
48.8899124,2.3190582,Supermarket,Auchan Drive
48.898126,2.3585938,Supermarket,Franprix
48.8541564,2.3685677,Supermarket,Carrefour City
48.8404393,2.397745,Supermarket,Any Food Paris
48.840231,2.3973306,Supermarket,Mini Store - Alimentation Générale - Épicerie Asiatique - Daumesnil
48.8656702,2.3559471,Supermarket,Carrefour City
48.9249894,2.2905498,Supermarket,Carrefour Drive
48.8651226,2.2051746,Supermarket,Auchan Drive
48.8846045,2.3641646,Supermarket,Kelbongoo Stalingrad
48.9290505,2.2164604,Supermarket,Carrefour Market
48.9302513,2.2830428,Supermarket,Intermarché Express
48.8546258,2.2688875,Supermarket,Carrefour City
48.8973765,2.3260612,Supermarket,Franprix
48.8854253,2.3111481,Supermarket,Carrefour City
48.9005749,2.3967801,Supermarket,Marché couvert Magenta temporaire
48.8813294,2.2375295,Supermarket,Naturalia
48.87553,2.3417505,Supermarket,Carrefour City
48.8881615,2.2233685,Supermarket,Aldi
48.8641062,2.349569,Supermarket,Biocoop
48.8886871,2.3109465,Supermarket,Gorillas
48.8459772,2.3516799,Supermarket,Naturalia
48.8989662,2.3213392,Supermarket,Le marché d'à côté
48.8804379,2.3408823,Supermarket,Franprix
48.8794135,2.4172606,Supermarket,Biocoop
48.8405465,2.4174336,Supermarket,Carrefour City
48.8417012,2.4177473,Supermarket,Rapid' Market
48.8455679,2.4177669,Supermarket,Monoprix
48.8742421,2.3418879,Supermarket,Coci market
48.8946066,2.4196143,Supermarket,Biocoop
48.8626266,2.3467094,Supermarket,Monoprix
48.8535544,2.4060875,Supermarket,Naturalia
48.8391165,2.3507998,Supermarket,Rapide Market
48.8347709,2.2283122,Supermarket,Intermarché Express
48.8365559,2.2386457,Supermarket,Nous Anti-Gaspi
48.9040313,2.2344035,Supermarket,Intermarché
48.8568153,2.2795247,Supermarket,Monoprix
48.8729685,2.1989022,Supermarket,Carrefour Market
48.9030413,2.3917409,Supermarket,ALDI
48.8429219,2.2842078,Supermarket,E. Leclerc Drive
48.8734413,2.3124979,Supermarket,Carrefour City
48.8259597,2.3511541,Supermarket,Biocoop
48.8713756,2.3608679,Supermarket,Intermarché Express
48.8426818,2.2644013,Supermarket,Intermarché Express
48.8474561,2.3860971,Supermarket,La Main Verte
48.8545898,2.2691378,Supermarket,Carrefour City
48.8480036,2.2618582,Supermarket,Monoprix
48.8408207,2.3232345,Supermarket,Naturalia
48.8371638,2.2794601,Supermarket,Auchan Drive
48.8502017,2.374675,Supermarket,Auchan piéton Ledru Rollin
48.7863537,2.2917115,Ospedale,Clinalliance Fontenay-aux-Roses
48.8785177,2.4146019,Ospedale,Maternité des Lilas
48.8235358,2.2768317,Ospedale,L'Hôpital Suisse de Paris
48.8352616,2.2442898,Ospedale,Centre de Pneumologie de l'Enfant
48.8435512,2.3549103,Ospedale,Clinique Geoffroy Saint-Hilaire
48.835404,2.2444495,Ospedale,Centre d'Exploration Digestive de l'Enfant
48.8604665,2.2777715,Ospedale,Clinique de la Muette
48.916839,2.3346543,Ospedale,Clinique du Landy
48.8426449,2.3435197,Ospedale,Institut Curie
48.7904711,2.2617123,Ospedale,Clinique du Plateau
48.9039701,2.3463936,Ospedale,CMS et PMI Bauer
48.8999756,2.2388567,Ospedale,La Cité des Fleurs
48.8201025,2.2244585,Ospedale,Maison de Santé de Bellevue
48.9508511,2.3188205,Ospedale,Maison de Santé d'Épinay-sur-Seine
48.8781498,2.2912675,Ospedale,Hôpital Marmottan
48.9602031,2.5385925,Ospedale,Clinique de l'Alliance
48.8856585,2.3878153,Ospedale,Clinique Canal de l'Ourcq
49.0032301,2.2917598,Ospedale,Hôpital d'Enfants de Margency
48.8747235,2.4028142,Ospedale,Hôpital de Jour pour Enfants
48.8852964,2.3750552,Ospedale,Hôpital de jour Georges Vacola
48.8726355,2.3503654,Ospedale,Hôpital Maison Blanche
48.8879409,2.258375,Ospedale,Centre d'Accueil Thérapeutique à Temps Partiel
48.8492414,2.2370643,Ospedale,Hôpital Ambroise Paré
48.8355335,2.3399561,Ospedale,Clinique Port-Royal
48.826327,2.3676967,Ospedale,Clinique Jeanne d'Arc
48.829295,2.117919,Ospedale,"Clinique Parly 2, annexe"
48.8800182,2.304237,Ospedale,Clinique Internationale du Parc Monceau
48.8474617,2.1350362,Ospedale,UNK_HOSPITAL
48.8108048,2.1338697,Ospedale,Hôpital de Jour Bleuler
48.8964662,2.1353584,Ospedale,Clinique Villa des Pages
48.8296833,2.3388307,Ospedale,GHU Paris Psychiatrie & neurosciences
48.8438335,2.4667653,Ospedale,Centre d'Imagerie Médicale de Fontenay-sous-Bois
48.8604049,2.2809606,Ospedale,Clinique du Trocadéro
48.8416639,2.3980305,Ospedale,Unité de Soins de Suite de la Fondation Rothschild
48.8648144,2.3573406,Ospedale,Centre de santé Yvonne Pouzin
48.8675555,2.2969191,Ospedale,Clinique Bizet
48.9096401,2.3078516,Ospedale,Centre Médico-Ophtalmologique des Berges de Seine
48.9921449,2.1702805,Ospedale,Clinique du Château
48.8034798,2.6121174,Ospedale,UNK_HOSPITAL
48.8803134,2.5825499,Ospedale,Hôpital de jour Marie-Rose Mamelet
48.9096634,2.3087431,Ospedale,Cabinet Médical des Berges de Seine
48.8054096,2.3768663,Ospedale,Pôle Santé Ivrymed
49.0020271,2.2681071,Ospedale,Hôpital Simone Veil - Site de psychiatrie
48.8918257,2.2726626,Ospedale,Entrée Piétons
48.8917249,2.2723842,Ospedale,Accès Véhicules
48.8138763,2.2546259,Ospedale,Centre de Transfusion Sanguine des Armées
48.8786051,2.4521363,Ospedale,HDJ BOISSIERE NOISY LE SEC
48.8151929,2.2973418,Metro,Malakoff - Rue Étienne Dolet
48.905901,2.2834758,Treno,Asnières-sur-Seine
48.8809365,2.2722281,Metro,Les Sablons
48.8690339,2.3099266,Metro,Franklin D. Roosevelt
48.864244,2.330436,Metro,Tuileries
48.8587782,2.3474106,Metro,Châtelet
48.8553907,2.3604173,Metro,Saint-Paul
48.8489809,2.2981916,Metro,La Motte-Picquet - Grenelle
48.8475232,2.3029457,Metro,Cambronne
48.8504095,2.2936611,Metro,Dupleix
48.7986105,2.3280777,Treno,Arcueil - Cachan
48.8241474,2.2731713,Metro,Mairie d'Issy
48.8270526,2.2793746,Metro,Corentin Celton
48.8373115,2.2966255,Metro,Convention
48.8309446,2.3558932,Metro,Place d'Italie
48.8842416,2.3670741,Metro,Stalingrad
48.847611,2.3955668,Metro,Nation
48.8437078,2.4637379,Treno,Fontenay-sous-Bois
48.8629496,2.3874348,Metro,Père Lachaise
48.8563062,2.3944977,Metro,Alexandre Dumas
48.872053,2.3769446,Metro,Belleville
48.8834886,2.3336343,Metro,Blanche
48.8834466,2.3272634,Metro,Place de Clichy
48.8822428,2.3213306,Metro,Rome
48.8811192,2.3149051,Metro,Villiers
48.8802919,2.3085925,Metro,Monceau
48.871318,2.2777713,Metro,Porte Dauphine
48.8643338,2.3794812,Metro,Rue Saint-Maur
48.8653786,2.3739112,Metro,Parmentier
48.8665004,2.360708,Metro,Temple
48.8654414,2.3561316,Metro,Arts et Métiers
48.8686333,2.3414766,Metro,Bourse
48.8695954,2.3359026,Metro,Quatre Septembre
48.8736792,2.3273189,Metro,Havre - Caumartin
48.8828567,2.3092267,Metro,Malesherbes
48.884005,2.3037188,Metro,Wagram
48.8848146,2.2982736,Metro,Pereire
48.8395785,2.3012923,Metro,Vaugirard
48.8415194,2.3080031,Metro,Volontaires
48.8468328,2.3166295,Metro,Duroc
48.8413382,2.4009317,Metro,Bel-Air
48.9163939,2.2946589,Metro,Gabriel Péri
48.8547441,2.3853565,Metro,Charonne
48.858158,2.3798044,Metro,Voltaire
48.8610516,2.3747956,Metro,Saint-Ambroise
48.8640529,2.3694165,Metro,Oberkampf
48.8706233,2.3487498,Metro,Bonne Nouvelle
48.8714412,2.3434953,Metro,Grands Boulevards
48.8465067,2.351764,Metro,Cardinal Lemoine
48.8501068,2.3483706,Metro,Maubert - Mutualité
48.8511065,2.3442097,Metro,Cluny-La Sorbonne
48.8528857,2.3349394,Metro,Mabillon
48.8387364,2.2821481,Metro,Lourmel
48.8426775,2.2917792,Metro,Félix Faure
48.8390481,2.389721,Metro,Dugommier
48.8401549,2.3799474,Metro,Bercy
48.8421022,2.3202714,Metro,Montparnasse-Bienvenüe
48.8429314,2.3125908,Metro,Pasteur
48.8716801,2.2935185,Metro,Kléber
48.8575009,2.285778,Metro,Passy
48.8452434,2.261895,Metro,Michel-Ange - Molitor
48.873719,2.3145029,Metro,Miromesnil
48.8513564,2.3269255,Metro,Sèvres-Babylone
48.9165653,2.2948077,Metro,Asnières-sur-Seine — Gabriel Péri
48.9032278,2.3059879,Metro,Mairie de Clichy
48.8905757,2.3202004,Metro,Brochant
48.886971,2.3258228,Metro,La Fourche
48.8469898,2.3074817,Metro,Ségur
48.8469916,2.2953111,Metro,Avenue Émile Zola
48.858657,2.3229936,Metro,Solférino
48.8481424,2.3278065,Metro,Rennes
48.844688,2.3288305,Metro,Notre-Dame des Champs
48.8447112,2.2938643,Metro,Commerce
48.8546647,2.3060728,Metro,École Militaire
48.8575602,2.3103234,Metro,La Tour Maubourg
48.8633194,2.3666124,Metro,Filles du Calvaire
48.8611816,2.3671925,Metro,Saint-Sébastien - Froissart
48.8501609,2.3842222,Metro,Faidherbe — Chaligny
48.844304,2.3901962,Metro,Montgallet
48.8370694,2.4024586,Metro,Michel Bizot
48.8352765,2.4061775,Metro,Porte Dorée
48.8322315,2.3990408,Metro,Porte de Charenton
48.8845677,2.3379294,Metro,Abbesses
48.8897543,2.3388254,Metro,Lamarck - Caulaincourt
48.8924628,2.3446394,Metro,Jules Joffrin
48.8762027,2.3579127,Metro,Gare de l'Est
48.8553245,2.347542,Metro,Cité
48.8532798,2.3435229,Metro,Saint-Michel
48.8536164,2.3344524,Metro,Saint-Germain-des-Prés
48.8465046,2.2858721,Metro,Charles Michels
48.8461368,2.2782955,Metro,Javel - André Citroën
48.8473406,2.2686929,Metro,Église d'Auteuil
48.8480669,2.25877,Metro,Porte d'Auteuil
48.845414,2.267172,Metro,Chardon-Lagache
48.8468038,2.2717155,Metro,Mirabeau
48.841978,2.238742,Metro,Boulogne - Jean Jaurès
48.8407648,2.2285101,Metro,Boulogne - Pont de Saint-Cloud
48.8566333,2.3704333,Metro,Bréguet-Sabin
48.8678551,2.3138686,Metro,Champs-Élysées - Clemenceau
48.7965908,2.4493852,Metro,Créteil-L'Échat
48.7899004,2.4505696,Metro,Créteil Université
48.8090371,2.4347211,Metro,Maisons-Alfort — Stade
48.8150196,2.4217316,Metro,École Vétérinaire de Maisons-Alfort
48.8215612,2.4137829,Metro,Charenton-Écoles
48.8454719,2.339808,Treno,Luxembourg
48.8317277,2.2373655,Metro,Billancourt
48.8296613,2.2308732,Metro,Pont de Sèvres
48.8957273,2.2231626,Treno,Nanterre-Préfecture
48.8201241,2.3647858,Metro,Porte de Choisy
48.8491211,2.3218798,Metro,Vaneau
48.9581553,2.3283815,Treno,Épinay - Villetaneuse
48.8782859,2.2990808,Metro,Ternes
48.8514841,2.3981859,Metro,Avron
48.8435283,2.3743132,Treno,Gare de Lyon
48.8456163,2.3095848,Metro,Sèvres-Lecourbe
48.8473177,2.4334904,Treno,Vincennes
48.8482705,2.3958306,Treno,Nation
48.8787676,2.3222643,Metro,Europe
48.8825949,2.3703263,Metro,Jaurès
48.827676,2.3054796,Metro,Porte de Vanves
48.8768713,2.3932057,Metro,Place des Fêtes
48.8535248,2.4106511,Metro,Porte de Montreuil
48.9126989,2.4354281,Tram,Escadrille Normandie-Niémen
48.8532278,2.2801681,Treno,Avenue du Président Kennedy
48.8465072,2.2771727,Treno,Javel
48.8779379,2.2819557,Metro,Porte Maillot
48.8717256,2.2210307,Treno,Suresnes Mont-Valérien
48.8770979,2.3594905,Treno,Paris Gare de l'Est
48.801021,2.1711249,Tram,Viroflay Rive Gauche
48.8205877,2.3390071,Treno,Cité Universitaire
48.8985954,2.3690506,Treno,Porte d'Aubervilliers
48.8676215,2.3637014,Metro,République
48.7932621,2.3211078,Treno,Bagneux
48.8567083,2.2897559,Treno,Champ de Mars - Tour Eiffel
48.8625482,2.2999919,Treno,Pont de l'Alma
48.8828803,2.3442565,Metro,Anvers
48.8844068,2.3603057,Metro,La Chapelle
48.8677091,2.3457466,Metro,Sentier
48.8705615,2.2752552,Treno,Avenue Foch
48.8645533,2.2721528,Treno,Avenue Henri Martin
48.8212245,2.2149014,Treno,Sèvres-Rive-Gauche
48.8754153,2.3253531,Metro,Saint-Lazare
48.867768,2.415379,Treno,Eurolines
48.8699556,2.2860385,Metro,Victor Hugo
48.8662052,2.3223767,Metro,Concorde
48.8608923,2.3144984,Metro,Invalides
48.863045,2.2871938,Metro,Trocadéro
48.8822775,2.3381228,Metro,Pigalle
48.8872884,2.3495532,Metro,Château Rouge
48.8006559,2.1714029,Treno,Viroflay Rive Gauche
48.8744088,2.295508,Metro,Charles de Gaulle — Étoile
48.8148701,2.2409505,Treno,Meudon
48.8034346,2.3178712,Metro,Bagneux-Lucie Aubrac
48.8092529,2.3177636,Metro,Barbara
48.8982683,2.2483242,Treno,Courbevoie
48.8138884,2.2730768,Treno,Clamart
48.9547289,2.3917712,Treno,Stains - La Cerisaie
48.8880492,2.2500793,Metro,Esplanade de La Défense
48.8624906,2.3360431,Metro,Palais Royal - Musée du Louvre
48.852987,2.3688579,Metro,Bastille
48.8575899,2.3515852,Metro,Hôtel de Ville
48.8693002,2.3542855,Metro,Strasbourg - Saint-Denis
48.8837466,2.3496958,Metro,Barbès - Rochechouart
48.8815943,2.3657982,Metro,Louis Blanc
48.8451709,2.3725553,Metro,Gare de Lyon
48.9662338,2.3167211,Treno,La Barre-Ormesson
48.9729034,2.3069001,Treno,Enghien-les-Bains
48.9439016,2.4111133,Treno,Dugny - La Courneuve
48.8742672,2.2948746,Treno,Charles de Gaulle-Étoile
48.9131621,2.3346585,Metro,Mairie de Saint-Ouen
48.8931117,2.4877851,Tram,Remise à Jorelle
48.9123017,2.3342679,Metro,Mairie de Saint-Ouen
48.919576,2.3432563,Metro,Carrefour Pleyel
48.9299051,2.3562136,Metro,Saint-Denis - Porte de Paris
48.9366278,2.359281,Metro,Basilique de Saint-Denis
48.8795666,2.3572124,Metro,Gare du Nord (Métro)
48.854214,2.488878,Treno,Val-de-Fontenay (RER A)
48.8585776,2.3422202,Metro,Pont Neuf
48.8624659,2.3460086,Metro,Les Halles
48.8662481,2.3526084,Metro,Réaumur - Sébastopol
48.8639578,2.3494891,Metro,Étienne Marcel
48.8728888,2.3563528,Metro,Château d'Eau
48.8748603,2.340218,Metro,Le Peletier
48.8759778,2.3444894,Metro,Cadet
48.8771197,2.3487446,Metro,Poissonnière
48.8657452,2.3344687,Metro,Pyramides
48.8333112,2.2768536,Treno,Suzanne Lenglen
48.8216035,2.3693411,Metro,Porte d'Ivry
48.9064513,2.3659403,Metro,Front Populaire
48.8400137,2.3370805,Treno,Port Royal
48.8329934,2.3332221,Treno,Denfert-Rochereau
48.8189352,2.229825,Treno,Bellevue
48.8183579,2.2920046,Treno,Vanves Malakoff
48.9352763,2.3478376,Treno,Saint-Denis - Gare
48.936366,2.3636806,Treno,Cimetière de Saint-Denis
48.9387607,2.3561943,Tram,Marché de Saint-Denis
48.9380602,2.3607933,Tram,Basilique de Saint-Denis
48.9359881,2.344513,Treno,Gare de Saint-Denis
48.9638242,2.2852018,Treno,Saint-Gratien
48.9593108,2.3420488,Tram,Villetaneuse - Université
48.9495714,2.342523,Treno,César
48.9455531,2.347312,Treno,Delaunay - Belleville
48.9458661,2.3646538,Metro,Saint-Denis - Université
48.9566737,2.3431131,Tram,Pablo Neruda
48.9685073,2.1934248,Treno,Cormeilles-en-Parisis
48.8649327,2.3980541,Metro,Gambetta
48.9601326,2.3673945,Treno,Pierrefitte - Stains
48.8753357,2.2901322,Metro,Argentine
48.8794066,2.3043565,Metro,Courcelles
48.856567,2.2751737,Treno,Boulainvilliers
48.810989,2.3839772,Metro,Mairie d'Ivry
48.8646027,2.407183,Metro,Porte de Bagnolet
48.84111,2.3250699,Metro,Edgar Quinet
48.8270448,2.3664175,Metro,Olympiades
48.8954065,2.42519,Metro,Bobigny - Pantin - Raymond Queneau
48.8886574,2.3926771,Metro,Porte de Pantin
48.8851647,2.3794369,Metro,Laumière
48.8870772,2.38664,Metro,Ourcq
48.8912849,2.4025113,Metro,Hoche
48.8932459,2.4133107,Metro,Église de Pantin
48.9272797,2.2745632,Tram,Asnières-Quatre Routes
48.8324338,2.2879537,Metro,Porte de Versailles
48.9298141,2.3572851,Treno,Saint-Denis - Porte de Paris
48.9302148,2.2837319,Tram,Les Courtilles
48.9318146,2.2886766,Tram,Le Luth
48.9334482,2.3070951,Tram,Gare de Gennevilliers
48.9333392,2.2945809,Tram,Le Village
48.9349924,2.3269578,Tram,La Noue
48.9339378,2.3132779,Tram,Parc des Chanteraines
48.9346056,2.3214948,Tram,Chemin des Reniers
48.9191735,2.4138446,Tram,Maurice Lachâtre
48.9177784,2.417705,Tram,Drancy-Avenir
48.9207769,2.4106092,Tram,La Courneuve - 8 Mai 1945
48.9227218,2.4065946,Tram,Danton
48.9243665,2.4020845,Tram,Stade Géo André
48.9274193,2.3923923,Tram,Hôtel de Ville de la Courneuve
48.9299692,2.3847621,Tram,La Courneuve 6 Routes
48.9317317,2.3782584,Tram,Cosmonautes
48.91409,2.4312843,Tram,Gaston Roulaud
48.9158386,2.42501,Tram,Hôpital Avicenne
48.9065327,2.443996,Tram,Hôtel de Ville de Bobigny
48.9069307,2.4386188,Tram,Libération
48.9096773,2.4374829,Tram,La Ferme
48.8959259,2.4603394,Tram,Gare de Noisy-le-Sec
48.9078139,2.4543513,Tram,Jean Rostand
48.8551812,2.3257736,Metro,Rue du Bac
48.8944737,2.3134274,Metro,Porte de Clichy
48.8649458,2.4154775,Metro,Gallieni
48.9063692,2.4492166,Metro,Bobigny - Pablo Picasso
48.8108212,2.3016036,Metro,Châtillon-Montrouge
48.8895133,2.3153423,Metro,Pont Cardinet
48.9050244,2.3224369,Metro,Saint-Ouen
48.8719671,2.3392504,Metro,Richelieu - Drouot
48.8670347,2.2901145,Metro,Boissière
48.8395922,2.3962319,Metro,Daumesnil
48.8298024,2.3504805,Metro,Corvisart
48.8514517,2.3144205,Metro,Saint-François-Xavier
48.8569057,2.3150837,Metro,Varenne
48.8948169,2.3132665,Metro,Porte de Clichy
48.8802778,2.3988805,Metro,Pré Saint-Gervais
48.845439,2.429261,Metro,Bérault
48.8473574,2.3867982,Metro,Reuilly — Diderot
48.8473367,2.408086,Metro,Porte de Vincennes
48.8480025,2.2641679,Metro,Michel-Ange - Auteuil
48.8445832,2.4389122,Metro,Château de Vincennes
48.8523043,2.3393706,Metro,Odéon
48.9384653,2.3139879,Treno,Passage de Verdure
48.905601,2.2375395,Coworking,work and share
48.886358,2.172207,Coworking,Work & Share Rueil
48.8364364,2.3987197,Coworking,LYDD COWORKING
48.8575951,2.3495537,Coworking,COSY CORNER
48.8667562,2.329808,Coworking,"Signature by Regus - Paris,Signature, Place Vendôme"
48.8689426,2.3306549,Coworking,"Regus - Paris, Rue De La Paix"
48.8451241,2.2854446,Coworking,PARIS OFFICE BEAUGRENELLE
48.8697735,2.3073231,Coworking,Regus - Paris Champs Elysées
48.875414,2.3024172,Coworking,Regus - Paris Etoile
48.8784697,2.325257,Coworking,"Spaces - Paris, Spaces Saint Lazare"
48.8799682,2.3561588,Coworking,"Regus Express - Paris, Gare du Nord"
48.8468697,2.3693745,Coworking,Regus - Paris Gare de Lyon
48.8720589,2.3004545,Coworking,"Signature by Regus - Paris, Signature, Georges V Bassano"
48.8805759,2.3269719,Coworking,"HQ - Paris, HQ , St Lazare Amsterdam"
48.842109750000006,2.321972123611115,Coworking,"Regus - Paris, Tour Montparnasse"
48.8693867,2.3590312,Coworking,"HQ - Paris, République"
48.8742098,2.3224504,Coworking,"Regus - Paris, 75 BD Haussmann"
48.8638238,2.287521,Coworking,"Regus - Paris, Trocadero"
48.8857628,2.3116933,Coworking,"Regus - Paris, Batignolles"
48.871912,2.3331349,Coworking,"Spaces - Paris, Spaces Opéra Garnier"
48.8626845,2.3419169,Coworking,"Spaces - Paris, Spaces Les Halles"
48.8514332,2.2651992,Coworking,HQ - Paris Auteuil
48.8584708,2.346956,Coworking,"Regus - Paris, 2 Rue Jean Lantier"
48.8700641,2.318314,Coworking,Regus - Paris 68 Faubourg St Honoré
48.8720007,2.3216294,Coworking,Regus - Paris Madeleine
48.8710813,2.3586055,Coworking,Deskopolitan
48.8702664,2.3179476,Coworking,"Signature by Regus - Paris, Signature, 72 Faubourg St Honoré"
48.8496459,2.3927867,Coworking,Otaf Nation
48.8549571,2.3873709,Coworking,Otaf Charonne
48.8781832,2.3259392,Coworking,Regus - Paris Saint Lazare
48.8772821,2.2842587,Coworking,Rooftop-Work
48.858331,2.3726604,Coworking,Greenspace Paris
48.875241,2.2988391,Coworking,"Spaces - Paris, Spaces Etoile"
48.8680335,2.3462106,Coworking,Le 10h10
48.8709074,2.3459357,Coworking,"Spaces - Paris, Spaces Bonne Nouvelle"
48.8681286,2.3442221,Coworking,"Spaces - Paris, Spaces Réaumur"
48.8791801,2.3003203,Coworking,Le Well Lab
48.8952001,2.32255,Coworking,Be Coworking les Epinettes
48.8716986,2.3061152,Coworking,Paris Champs Elysées
48.3925285,-4.4826001,Coworking,"HQ - Bagnolet HQ, Les Mercuriales"
48.8698285,2.2954443,Coworking,Patchwork IENA
48.8672739,2.2921863,Coworking,"Regus - Paris, Iena"
48.8960154,2.3797426,Coworking,"Regus - Paris, Pont de Flandre"
48.8893072,2.2436511,Coworking,"Regus - La Défense, Tour Ariane"
48.845562,2.3249361,Coworking,Regus - Paris Montparnasse
48.893874,2.321903,Coworking,BE COWORKING la Jonquière
48.8855832,2.311429,Coworking,Work in Paris Cardinet
48.8311006,2.3582081,Coworking,Digital Village Paris
48.8993383,2.5888912,Coworking,Digital Village 77
48.8640719,2.3821226,Coworking,Living Lab
48.8711519,2.3934187,Coworking,La Ruche Paris 20eme
48.8367589,2.3344967,Coworking,La Ruche Denfert
48.8755937,2.2854967,Coworking,Patchwork Grande Armee
50.3568971,3.5185008,Coworking,Intencity Levallois Gare SNCF Clichy Levallois
48.847718,2.3866013,Coworking,Intencity Paris 12
48.8960324,2.3077462,Coworking,BeeoTop
48.8771566,2.3301208,Coworking,Intencity Clichy 92
48.8876944,2.3824882,Coworking,WOMA fabrique de quartier
48.861856,2.33955,Coworking,Le Domaine Des Entrepreneurs Louvre Rivoli
48.8655472,2.3479843,Coworking,Le Domaine Des Entrepreneurs Montorgueil
48.8697547,2.3351301,Coworking,L’Entreprendre Cerfrance
48.8687497,2.3383745,Coworking,Le Domaine Des Entrepreneurs
48.8302698,2.2477737,Coworking,Le Trefle Marcel Sembat
48.8362572,2.2941487,Coworking,Work in Paris Vaugirard
